"","drivers","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90"
"101","stmax_C_12moPrior","func_even",-0.000126018523374272,0.000324657493652102,-0.00145482357098353,0.000625272287570975,-0.00103599628188973,0.000339916381364245,-0.000788333080176848,0.00022101259807151,-0.000558681524106716,0.000131191250258281
"102","sstrahler_streamOrder","func_even",-0.000125562691786557,0.000179221881681591,-0.000700334779781858,0.000222932741186388,-0.000561368136209761,0.000124194019083324,-0.000491442446555148,8.19770492558924e-05,-0.00039052887440416,3.95459370268449e-05
"103","saccumulation_atPoint","func_even",-3.40455601239397e-05,0.000101762148056924,-0.000370597909481548,0.000244174493020254,-0.00027703798199277,0.000160618045522209,-0.000226984930504582,0.000117754028574627,-0.000169164181949461,7.13331462648984e-05
"104","selevation_atPoint","func_even",-0.000121847109868992,0.000291556211573091,-0.00129047335749703,0.000553466976893124,-0.000887915119905937,0.000324812565539917,-0.000707769940203205,0.000219096955971373,-0.000522070740586239,0.000119203330465704
"105","sslope_mean","func_even",-9.66922524715457e-05,0.000275474904911711,-0.00119374118776153,0.00060991852291858,-0.000813471245325471,0.000358233452317702,-0.000660378055432046,0.000246311668207224,-0.000454136504752699,0.000135803098745413
"106","surban_meanPerc_upstr","func_even",-1.01416420263386e-05,0.000135297598826734,-0.000465795849052054,0.000431637912003348,-0.000319795401179807,0.000270918269019745,-0.000243136065377309,0.000210491580129202,-0.000171320596425837,0.00013860780540526
"107","scrop_meanPerc_upstr","func_even",0.000510948413785283,0.000387264386360824,-0.000111769667568113,0.00151280599033979,-3.82003825930154e-05,0.00128945408709171,-1.00122363281759e-05,0.00116762463469198,4.57413279480732e-06,0.00102942937698322
"108","sdam_impact_score_lessthan100km","func_even",0.000414652026674702,0.000388993606293375,-0.000172014722022671,0.00150679443007535,-7.60296305584743e-05,0.00125083454546812,-3.70499349669959e-05,0.00111138212373831,-6.9545128513396e-06,0.000961649904827372
"109","Intercept","func_diverg",0.00189380859790782,0.00494628833626099,-0.0115183417382276,0.0162662201077267,-0.00745548040602141,0.0120788259249318,-0.00596935930014803,0.0101122433085042,-0.00409770217607976,0.00812623126480725
"110","sppt_Est","func_diverg",-0.000235033182537525,0.000737489031503351,-0.00332426061046701,0.00161248805889719,-0.0023029928994102,0.000874680780257784,-0.00173041545057955,0.000575632093561276,-0.00112956556680098,0.000332212402948856
"111","stmax_Est","func_diverg",0.000225287644199658,0.000849179065347907,-0.00214142609026429,0.00389771397182358,-0.00113017158909995,0.00265117183478908,-0.000744714285966195,0.00191185389506118,-0.000420939954043584,0.0011787721779372
"112","sppt_mm_12moPrior","func_diverg",0.000410745913888016,0.00106908684122618,-0.00169365734189985,0.00546811043002342,-0.000949919508717055,0.00353966057110629,-0.000576169875784546,0.00260764174907516,-0.000304690582464043,0.00173780359350429
"113","stmax_C_12moPrior","func_diverg",-3.77164818638265e-05,0.000872112566663591,-0.00375473786392567,0.0034966933045307,-0.00206213172664982,0.00177346135751446,-0.00142276407305884,0.0011899494828843,-0.000797004346356577,0.000668533338027752
"114","sstrahler_streamOrder","func_diverg",-0.000303508925451517,0.000623421183525272,-0.00273117283320396,0.00102879397181556,-0.00196735576803925,0.000575770622015262,-0.00158598401275815,0.000368835528189037,-0.00116419435234023,0.000181807173052681
"115","saccumulation_atPoint","func_diverg",-0.000715357576491833,0.000740805535759106,-0.00288869276157494,0.000431987828178578,-0.00238318476000343,0.000179156834827062,-0.00211461299860804,9.13242481637494e-05,-0.00179558490790395,2.3202220037419e-05
"116","selevation_atPoint","func_diverg",0.0003222513484725,0.000958186886788356,-0.00204600272546306,0.00459784652110944,-0.00107012438966782,0.00303009288579178,-0.00066717754209891,0.00231601959094951,-0.000346629947820082,0.0014829265408956
"117","sslope_mean","func_diverg",0.000510602026050139,0.00120678222735161,-0.00163954808651914,0.00599749654081124,-0.000849329765897882,0.00413323944623288,-0.000537254598972152,0.00316868092394012,-0.000283277930602152,0.00208464659950621
"118","surban_meanPerc_upstr","func_diverg",-6.3789251788825e-05,0.000483938979300456,-0.00192112147125493,0.00152451675080022,-0.00125783588829109,0.00091913627652676,-0.000920312451486889,0.000653935845270419,-0.000596033251149853,0.000387203719258373
"119","scrop_meanPerc_upstr","func_diverg",9.49197321277295e-05,0.000698854462986022,-0.00222174729999537,0.0029838785530161,-0.00129182160107469,0.00187700003601844,-0.000856905281109171,0.00133189278286266,-0.000499794912863622,0.000811695921464996
"120","sdam_impact_score_lessthan100km","func_diverg",-2.82035057101293e-05,0.000629947058836006,-0.00246888438559234,0.002164775698208,-0.00152148215494806,0.00135039078367964,-0.00110206289482515,0.000971190450370861,-0.00066442436874065,0.00057595119920745
"121","Intercept","RaoQ",0.156055085830464,0.0842195124321278,-0.0908585490964114,0.38640417267423,-0.0145759649576696,0.326983468990793,0.0207576547966359,0.29298577605945,0.0535633588483507,0.259621446145578
"122","sppt_Est","RaoQ",-0.0321074244218304,0.0256305039798298,-0.101219064786755,0.012730619452351,-0.0854804930416991,0.00534751102002074,-0.0774094979023947,0.00216144924766368,-0.0676703653341704,-0.000185027342652921
"123","stmax_Est","RaoQ",0.0101884122338688,0.0199556197808585,-0.0371290380959036,0.0783924937020346,-0.0211861770467462,0.0593771209758045,-0.0147797270271867,0.0496475343832091,-0.00864737525025062,0.0384189594615896
